6 2 14 112.416 25.743 0.127 0.127 0.123 0.118 0.112 0.104 0.121 0.154 0.159 0.159 0.050 0.050 0.042 0.035 0.024 0.018 0.012 0.009 0.006 0.006 0.272 0.272 0.276 0.297 0.277 0.272 0.251 0.243 0.175 0.175 0.134 0.134 0.129 0.124 0.117 0.108 0.125 0.159 0.164 0.164 0.330 0.330 0.330 0.350 0.320 0.310 0.290 0.290 0.210 0.210 1082752.966 1082752.966 1114824.084 1156600.929 1221663.810 1324165.829 1284057.004 1119165.989 1217711.590 1217711.590 1.678 1.678 1.724 1.780 1.868 1.984 1.950 1.740 1.708 1.708 1.252 1.252 1.298 1.354 1.445 1.573 1.528 1.308 1.308 1.308 2.583 2.583 2.620 2.661 2.728 2.794 2.793 2.649 2.531 2.531 0.139 0.139 0.149 0.161 0.181 0.215 0.200 0.153 0.172 0.172
1 3 14 112.464 25.747 0.127 0.127 0.125 0.139 0.130 0.124 0.121 0.168 0.159 0.159 0.038 0.038 0.033 0.038 0.023 0.020 0.016 0.012 0.005 0.005 0.234 0.234 0.236 0.247 0.254 0.257 0.276 0.295 0.175 0.175 0.133 0.133 0.131 0.145 0.135 0.129 0.125 0.174 0.164 0.164 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1090017.102 1090017.102 1102569.336 1118553.567 1195557.796 1250392.016 1284793.830 1126439.454 1217073.209 1217073.209 1.703 1.703 1.726 1.729 1.834 1.893 1.879 1.740 1.710 1.710 1.272 1.272 1.292 1.300 1.406 1.471 1.474 1.311 1.309 1.309 2.621 2.621 2.643 2.630 2.712 2.745 2.690 2.641 2.534 2.534 0.142 0.142 0.146 0.148 0.171 0.187 0.200 0.153 0.172 0.172
2 3 14 112.455 25.748 0.156 0.156 0.155 0.167 0.156 0.150 0.146 0.197 0.186 0.186 0.037 0.037 0.032 0.036 0.031 0.020 0.015 0.012 0.005 0.005 0.226 0.226 0.228 0.239 0.244 0.249 0.268 0.285 0.170 0.170 0.164 0.164 0.162 0.175 0.163 0.156 0.152 0.203 0.192 0.192 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1105147.165 1105147.165 1117426.525 1133222.719 1215338.468 1262163.620 1295809.350 1141261.039 1229858.081 1229858.081 1.713 1.713 1.735 1.738 1.824 1.900 1.886 1.750 1.720 1.720 1.283 1.283 1.304 1.312 1.405 1.480 1.483 1.323 1.321 1.321 2.624 2.624 2.644 2.632 2.680 2.744 2.690 2.642 2.538 2.538 0.143 0.143 0.147 0.150 0.172 0.189 0.202 0.155 0.174 0.174
3 3 14 112.445 25.749 0.142 0.142 0.140 0.153 0.143 0.137 0.133 0.183 0.173 0.173 0.037 0.037 0.033 0.037 0.032 0.020 0.015 0.012 0.005 0.005 0.230 0.230 0.232 0.243 0.248 0.253 0.272 0.290 0.173 0.173 0.149 0.149 0.146 0.161 0.149 0.143 0.138 0.189 0.178 0.178 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1097582.134 1097582.134 1109997.931 1125888.143 1208926.540 1256277.818 1290301.590 1133850.247 1223465.645 1223465.645 1.708 1.708 1.730 1.734 1.820 1.896 1.883 1.745 1.715 1.715 1.277 1.277 1.298 1.306 1.400 1.476 1.478 1.317 1.315 1.315 2.622 2.622 2.643 2.631 2.680 2.745 2.690 2.642 2.536 2.536 0.143 0.143 0.146 0.149 0.171 0.188 0.201 0.154 0.173 0.173
4 3 14 112.436 25.750 0.142 0.142 0.140 0.153 0.143 0.137 0.133 0.183 0.173 0.173 0.037 0.037 0.033 0.037 0.032 0.020 0.015 0.012 0.005 0.005 0.230 0.230 0.232 0.243 0.248 0.253 0.272 0.290 0.173 0.173 0.149 0.149 0.146 0.161 0.149 0.143 0.138 0.189 0.178 0.178 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1097582.134 1097582.134 1109997.931 1125888.143 1208926.540 1256277.818 1290301.590 1133850.247 1223465.645 1223465.645 1.708 1.708 1.730 1.734 1.820 1.896 1.883 1.745 1.715 1.715 1.277 1.277 1.298 1.306 1.400 1.476 1.478 1.317 1.315 1.315 2.622 2.622 2.643 2.631 2.680 2.745 2.690 2.642 2.536 2.536 0.143 0.143 0.146 0.149 0.171 0.188 0.201 0.154 0.173 0.173
5 3 14 112.427 25.750 0.156 0.156 0.155 0.153 0.143 0.137 0.146 0.183 0.186 0.186 0.037 0.037 0.032 0.037 0.023 0.020 0.015 0.012 0.005 0.005 0.226 0.226 0.228 0.243 0.250 0.253 0.268 0.290 0.170 0.170 0.164 0.164 0.162 0.161 0.149 0.143 0.152 0.189 0.192 0.192 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1105147.165 1105147.165 1117426.525 1125888.143 1202046.172 1256277.818 1295809.350 1133850.247 1229858.081 1229858.081 1.713 1.713 1.735 1.734 1.838 1.896 1.886 1.745 1.720 1.720 1.283 1.283 1.304 1.306 1.412 1.476 1.483 1.317 1.321 1.321 2.624 2.624 2.644 2.631 2.712 2.745 2.690 2.642 2.538 2.538 0.143 0.143 0.147 0.149 0.172 0.188 0.202 0.154 0.174 0.174
6 3 14 112.417 25.751 0.142 0.142 0.137 0.132 0.125 0.116 0.134 0.169 0.173 0.173 0.049 0.049 0.041 0.034 0.023 0.018 0.012 0.009 0.006 0.006 0.267 0.267 0.271 0.292 0.272 0.269 0.248 0.238 0.172 0.172 0.150 0.150 0.144 0.139 0.131 0.121 0.138 0.174 0.178 0.178 0.330 0.330 0.330 0.350 0.320 0.310 0.290 0.290 0.210 0.210 1090396.955 1090396.955 1122119.475 1163442.223 1227797.899 1329185.766 1289572.861 1126575.255 1224096.853 1224096.853 1.683 1.683 1.729 1.784 1.871 1.987 1.953 1.745 1.713 1.713 1.258 1.258 1.304 1.360 1.449 1.577 1.532 1.314 1.314 1.314 2.584 2.584 2.621 2.662 2.727 2.793 2.792 2.650 2.533 2.533 0.140 0.140 0.149 0.162 0.182 0.216 0.201 0.153 0.173 0.173
1 4 14 112.465 25.756 0.112 0.112 0.110 0.124 0.115 0.111 0.121 0.168 0.173 0.173 0.039 0.039 0.034 0.038 0.033 0.021 0.016 0.012 0.005 0.005 0.238 0.238 0.240 0.251 0.256 0.261 0.276 0.295 0.173 0.173 0.117 0.117 0.116 0.130 0.121 0.115 0.125 0.174 0.178 0.178 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1082452.071 1082452.071 1095140.742 1111218.991 1196102.686 1244506.214 1284793.830 1126439.454 1223465.645 1223465.645 1.698 1.698 1.721 1.724 1.812 1.889 1.879 1.740 1.715 1.715 1.266 1.266 1.287 1.295 1.390 1.466 1.474 1.311 1.315 1.315 2.620 2.620 2.642 2.629 2.679 2.745 2.690 2.641 2.536 2.536 0.141 0.141 0.145 0.147 0.169 0.186 0.200 0.153 0.173 0.173
2 4 9 112.455 25.756 0.127 0.127 0.125 0.124 0.129 0.124 0.133 0.183 0.173 0.173 0.038 0.038 0.033 0.038 0.032 0.020 0.015 0.012 0.005 0.005 0.234 0.234 0.236 0.251 0.252 0.257 0.272 0.290 0.173 0.173 0.133 0.133 0.131 0.130 0.135 0.129 0.138 0.189 0.178 0.178 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1090017.102 1090017.102 1102569.336 1111218.991 1202514.613 1250392.016 1290301.590 1133850.247 1223465.645 1223465.645 1.703 1.703 1.726 1.724 1.816 1.893 1.883 1.745 1.715 1.715 1.272 1.272 1.292 1.295 1.395 1.471 1.478 1.317 1.315 1.315 2.621 2.621 2.643 2.629 2.680 2.745 2.690 2.642 2.536 2.536 0.142 0.142 0.146 0.147 0.170 0.187 0.201 0.154 0.173 0.173
3 4 9 112.446 25.757 0.112 0.112 0.110 0.109 0.115 0.111 0.121 0.154 0.159 0.159 0.039 0.039 0.034 0.039 0.033 0.021 0.016 0.012 0.005 0.005 0.238 0.238 0.240 0.256 0.256 0.261 0.276 0.300 0.175 0.175 0.117 0.117 0.116 0.115 0.121 0.115 0.125 0.159 0.164 0.164 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1082452.071 1082452.071 1095140.742 1103884.414 1196102.686 1244506.214 1284793.830 1119028.661 1217073.209 1217073.209 1.698 1.698 1.721 1.719 1.812 1.889 1.879 1.735 1.710 1.710 1.266 1.266 1.287 1.289 1.390 1.466 1.474 1.305 1.309 1.309 2.620 2.620 2.642 2.628 2.679 2.745 2.690 2.640 2.534 2.534 0.141 0.141 0.145 0.147 0.169 0.186 0.200 0.152 0.172 0.172
4 4 14 112.437 25.758 0.127 0.127 0.125 0.124 0.130 0.124 0.121 0.168 0.159 0.159 0.038 0.038 0.033 0.038 0.023 0.020 0.016 0.012 0.005 0.005 0.234 0.234 0.236 0.251 0.254 0.257 0.276 0.295 0.175 0.175 0.133 0.133 0.131 0.130 0.135 0.129 0.125 0.174 0.164 0.164 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1090017.102 1090017.102 1102569.336 1111218.991 1195557.796 1250392.016 1284793.830 1126439.454 1217073.209 1217073.209 1.703 1.703 1.726 1.724 1.834 1.893 1.879 1.740 1.710 1.710 1.272 1.272 1.292 1.295 1.406 1.471 1.474 1.311 1.309 1.309 2.621 2.621 2.643 2.629 2.712 2.745 2.690 2.641 2.534 2.534 0.142 0.142 0.146 0.147 0.171 0.187 0.200 0.153 0.172 0.172
5 4 14 112.427 25.759 0.127 0.127 0.123 0.118 0.125 0.116 0.121 0.169 0.173 0.173 0.050 0.050 0.042 0.035 0.023 0.018 0.012 0.009 0.005 0.005 0.272 0.272 0.276 0.297 0.272 0.269 0.251 0.238 0.173 0.173 0.134 0.134 0.129 0.124 0.131 0.121 0.125 0.174 0.178 0.178 0.330 0.330 0.330 0.350 0.320 0.310 0.290 0.290 0.210 0.210 1082752.966 1082752.966 1114824.084 1156600.929 1227797.899 1329185.766 1284057.004 1126575.255 1223465.645 1223465.645 1.678 1.678 1.724 1.780 1.871 1.987 1.950 1.745 1.715 1.715 1.252 1.252 1.298 1.354 1.449 1.577 1.528 1.314 1.315 1.315 2.583 2.583 2.620 2.661 2.727 2.793 2.793 2.650 2.536 2.536 0.139 0.139 0.149 0.161 0.182 0.216 0.200 0.153 0.173 0.173
6 4 14 112.418 25.760 0.096 0.096 0.093 0.104 0.098 0.091 0.095 0.140 0.145 0.145 0.051 0.051 0.044 0.035 0.024 0.018 0.013 0.010 0.005 0.005 0.281 0.281 0.285 0.301 0.281 0.276 0.259 0.247 0.178 0.178 0.102 0.102 0.098 0.109 0.103 0.095 0.098 0.144 0.150 0.150 0.330 0.330 0.330 0.350 0.320 0.310 0.290 0.290 0.210 0.210 1067464.987 1067464.987 1100233.303 1149759.634 1215529.721 1319145.892 1273025.290 1111756.722 1210680.774 1210680.774 1.667 1.667 1.714 1.775 1.864 1.982 1.944 1.735 1.704 1.704 1.240 1.240 1.287 1.349 1.440 1.569 1.520 1.302 1.303 1.303 2.580 2.580 2.618 2.661 2.728 2.795 2.794 2.648 2.532 2.532 0.138 0.138 0.147 0.160 0.181 0.214 0.199 0.152 0.171 0.171
1 5 14 112.466 25.764 0.112 0.112 0.110 0.109 0.101 0.111 0.108 0.154 0.159 0.159 0.039 0.039 0.034 0.039 0.033 0.021 0.016 0.012 0.005 0.005 0.238 0.238 0.240 0.256 0.260 0.261 0.281 0.300 0.175 0.175 0.117 0.117 0.116 0.115 0.106 0.115 0.112 0.159 0.164 0.164 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1082452.071 1082452.071 1095140.742 1103884.414 1189690.758 1244506.214 1279286.070 1119028.661 1217073.209 1217073.209 1.698 1.698 1.721 1.719 1.808 1.889 1.876 1.735 1.710 1.710 1.266 1.266 1.287 1.289 1.384 1.466 1.469 1.305 1.309 1.309 2.620 2.620 2.642 2.628 2.679 2.745 2.689 2.640 2.534 2.534 0.141 0.141 0.145 0.147 0.169 0.186 0.199 0.152 0.172 0.172
2 5 9 112.456 25.765 0.112 0.112 0.110 0.109 0.115 0.124 0.121 0.183 0.173 0.173 0.039 0.039 0.034 0.039 0.033 0.020 0.016 0.012 0.005 0.005 0.238 0.238 0.240 0.256 0.256 0.257 0.276 0.290 0.173 0.173 0.117 0.117 0.116 0.115 0.121 0.129 0.125 0.189 0.178 0.178 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1082452.071 1082452.071 1095140.742 1103884.414 1196102.686 1250392.016 1284793.830 1133850.247 1223465.645 1223465.645 1.698 1.698 1.721 1.719 1.812 1.893 1.879 1.745 1.715 1.715 1.266 1.266 1.287 1.289 1.390 1.471 1.474 1.317 1.315 1.315 2.620 2.620 2.642 2.628 2.679 2.745 2.690 2.642 2.536 2.536 0.141 0.141 0.145 0.147 0.169 0.187 0.200 0.154 0.173 0.173
3 5 14 112.447 25.766 0.127 0.127 0.125 0.124 0.129 0.137 0.133 0.183 0.186 0.186 0.038 0.038 0.033 0.038 0.024 0.020 0.015 0.012 0.005 0.005 0.234 0.234 0.236 0.251 0.254 0.253 0.272 0.290 0.170 0.170 0.133 0.133 0.131 0.130 0.135 0.143 0.138 0.189 0.192 0.192 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1090017.102 1090017.102 1102569.336 1111218.991 1196455.450 1256277.818 1290301.590 1133850.247 1229858.081 1229858.081 1.703 1.703 1.726 1.724 1.832 1.896 1.883 1.745 1.720 1.720 1.272 1.272 1.292 1.295 1.405 1.476 1.478 1.317 1.321 1.321 2.621 2.621 2.643 2.629 2.707 2.745 2.690 2.642 2.538 2.538 0.142 0.142 0.146 0.147 0.171 0.188 0.201 0.154 0.174 0.174
4 5 14 112.438 25.766 0.127 0.127 0.123 0.132 0.125 0.116 0.134 0.183 0.173 0.173 0.050 0.050 0.042 0.034 0.025 0.018 0.012 0.009 0.005 0.005 0.272 0.272 0.276 0.292 0.272 0.269 0.248 0.234 0.173 0.173 0.134 0.134 0.129 0.139 0.131 0.121 0.138 0.189 0.178 0.178 0.330 0.330 0.330 0.350 0.320 0.310 0.290 0.290 0.210 0.210 1082752.966 1082752.966 1114824.084 1163442.223 1228734.417 1329185.766 1289572.861 1133984.522 1223465.645 1223465.645 1.678 1.678 1.724 1.784 1.869 1.987 1.953 1.750 1.715 1.715 1.252 1.252 1.298 1.360 1.448 1.577 1.532 1.320 1.315 1.315 2.583 2.583 2.620 2.662 2.723 2.793 2.792 2.651 2.536 2.536 0.139 0.139 0.149 0.162 0.182 0.216 0.201 0.154 0.173 0.173
5 5 14 112.428 25.767 0.127 0.127 0.125 0.124 0.130 0.124 0.121 0.183 0.173 0.173 0.038 0.038 0.033 0.038 0.023 0.020 0.016 0.012 0.005 0.005 0.234 0.234 0.236 0.251 0.254 0.257 0.276 0.290 0.173 0.173 0.133 0.133 0.131 0.130 0.135 0.129 0.125 0.189 0.178 0.178 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1090017.102 1090017.102 1102569.336 1111218.991 1195557.796 1250392.016 1284793.830 1133850.247 1223465.645 1223465.645 1.703 1.703 1.726 1.724 1.834 1.893 1.879 1.745 1.715 1.715 1.272 1.272 1.292 1.295 1.406 1.471 1.474 1.317 1.315 1.315 2.621 2.621 2.643 2.629 2.712 2.745 2.690 2.642 2.536 2.536 0.142 0.142 0.146 0.147 0.171 0.187 0.200 0.154 0.173 0.173
6 5 14 112.419 25.768 0.112 0.112 0.110 0.124 0.116 0.111 0.108 0.154 0.159 0.159 0.039 0.039 0.034 0.038 0.024 0.021 0.016 0.012 0.005 0.005 0.238 0.238 0.240 0.251 0.258 0.261 0.281 0.300 0.175 0.175 0.117 0.117 0.116 0.130 0.121 0.115 0.112 0.159 0.164 0.164 0.280 0.280 0.280 0.300 0.300 0.300 0.320 0.360 0.210 0.210 1082452.071 1082452.071 1095140.742 1111218.991 1189069.421 1244506.214 1279286.070 1119028.661 1217073.209 1217073.209 1.698 1.698 1.721 1.724 1.830 1.889 1.876 1.735 1.710 1.710 1.266 1.266 1.287 1.295 1.401 1.466 1.469 1.305 1.309 1.309 2.620 2.620 2.642 2.629 2.712 2.745 2.689 2.640 2.534 2.534 0.141 0.141 0.145 0.147 0.170 0.186 0.199 0.152 0.172 0.172
